BLDG ID, STREET ADDRESS, ZIP CODE, LAST REG, RC COUNT, DOCKET NO, CASE TYPE, CASE STATUS, FILING DATE, CLOSING DATE, CLOSE CODE, STAFF ID, MCI ITEM, CLAIM COST, ALLOW COST, WK BEG DT
138418, 7213 16TH AVE BROOKLYN NY, 11204, 1984, 0, YJ230028OM, OM, CLOSED, 10/22/2010, 10/11/2011, DE, RXA-000810-19, NEW ROOF, 1400.00, 0, 04/07/2010
138418, 7213 16TH AVE BROOKLYN NY, 11204, 1984, 0, YJ230028OM, OM, CLOSED, 10/22/2010, 10/11/2011, DE, RXA-000810-19, POINTNG & WATERPROOF, 1600.00, 0, 04/05/2010
138418, 7213 16TH AVE BROOKLYN NY, 11204, 1984, 0, IO220009OM, OM, OPEN, 03/03/2020, N/A, DE, MJM1, APARTMENT WINDOWS, 4200.00, 0, 05/05/2019
328908, 177 16TH ST BROOKLYN NY, 11215, 2020, 1, BO230020OM, OM, CLOSED, 03/04/2013, 05/20/2013, GP, ROM-00037-13, NEW CEMENT, 18216.64, 13740.64, 07/07/2011
328510, 232 16TH ST BROOKLYN NY, 11215, NR, 0, CO220037OM, OM, CLOSED, 03/12/2014, 11/18/2015, GP, ROM-00069-15, BOILER, 11000.00, 9303.75, 11/30/2011
356519, 355 16TH ST BROOKLYN NY, 11215, 2020, 1, AV230021OM, OM, CLOSED, 10/15/2012, 05/24/2013, GP, ROM-00034-13, INTERCOM, 4160.00, 2660.00, 07/31/2012
356519, 355 16TH ST BROOKLYN NY, 11215, 2020, 1, AW230004OM, OM, CLOSED, 11/15/2012, 05/23/2013, VO, MYN
356519, 355 16TH ST BROOKLYN NY, 11215, 2020, 1, AW230005OM, OM, CLOSED, 11/15/2012, 12/30/2013, GP, ROM-00073-13, POINTING/POWERWASH, 9000.00, 5500.00, 08/15/2012
328522, 357 16TH ST BROOKLYN NY, 11215, 2020, 0, AW210017OM, OM, CLOSED, 11/15/2012, 06/14/2013, GP, ROM-00062-13, POINTING+POWERWASH, 9000.00, 5473.00, 08/15/2012
308138, 439 16TH ST BROOKLYN NY, 11215, 2020, 1, GN230081OM, OM, CLOSED, 02/22/2018, 07/23/2018, GR, ROM-00067-18, BOILER/HW HEATER, 28231.00, 28231.00, 05/02/2016
302011, 443 16TH ST BROOKLYN NY, 11215, 2020, 0, FP210001OM, OM, CLOSED, 04/03/2017, 05/31/2017, GR, ROM-00045-17, REWIRING, 15000.00, 15000.00, 06/08/2015
304088, 8674 17TH AVE BROOKLYN NY, 11214, 2020, 0, YF210058OM, OM, CLOSED, 06/25/2010, 01/07/2011, GP, RXX-000803-19, NEW BOILER, 7500.00, 7400.00, 10/06/2009
304088, 8674 17TH AVE BROOKLYN NY, 11214, 2020, 0, ZD210009OM, OM, CLOSED, 04/04/2011, 07/08/2011, GP, RXX-000803-19, NEW ROOF, 4028.00, 3700.00, 10/07/2010
304088, 8674 17TH AVE BROOKLYN NY, 11214, 2020, 0, ZL210045OM, OM, CLOSED, 12/12/2011, 03/01/2012, GP, ROM-00021-12, POINTNG & WATERPROOF, 8800.00, 8800.00, 09/07/2011
304088, 8674 17TH AVE BROOKLYN NY, 11214, 2020, 0, ZL210045OM, OM, CLOSED, 12/12/2011, 03/01/2012, GP, ROM-00021-12, REPAIR CHIMNEY, 1500.00, 0000.00, 09/07/2011
359091, 142 17TH ST BROOKLYN NY, 11215, 2019, 0, XC210013X, X, CLOSED, 03/09/2009, 02/10/2010, GP, RXX-000811-18
359091, 142 17TH ST BROOKLYN NY, 11215, 2019, 0, XJ210002X, X, CLOSED, 10/19/2009, 02/10/2010, GP, RXX-000811-18
328003, 3723 18TH AVE BROOKLYN NY, 11218, 2020, 3, BR230040OM, OM, CLOSED, 06/25/2013, 10/22/2013, GR, ROM-00066-13, ROOF REPLACEMENT, 25000.00, 25000.00, 04/18/2011
328003, 3723 18TH AVE BROOKLYN NY, 11218, 2020, 3, BR230040OM, OM, CLOSED, 06/25/2013, 10/22/2013, GR, ROM-00066-13, CONCRETE CTYD RESURF, 50500.00, 50500.00, 10/31/2011
334376, 3821 18TH AVE BROOKLYN NY, 11218, 2020, 0, AU210043OM, OM, CLOSED, 09/27/2012, 01/02/2018, DE, ROM-00002-18, BOILER/BURNER, 70000.00, 0, 07/20/2011
334376, 3821 18TH AVE BROOKLYN NY, 11218, 2020, 0, GP210008X, X, CLOSED, 04/19/2018, 04/19/2018, CW, RX-00001-18
306042, 159 18TH ST BROOKLYN NY, 11215, 2020, 0, ZC210016OM, OM, CLOSED, 03/11/2011, 02/22/2013, GR, RISF-00052-17, POINTNG & WATERPROOF, 12435.00, 12435.00, 06/11/2010
301326, 8024 19TH AVE BROOKLYN NY, 11214, 2020, 0, AV230053X, X, CLOSED, 10/19/2012, 02/07/2013, GP, RX-00002-13
301326, 8024 19TH AVE BROOKLYN NY, 11214, 2020, 0, FN210026OM, OM, CLOSED, 02/15/2017, 07/17/2017, DE, RISF-00124-18, PARAPET-DESIGN, 7500.00, 0, 09/29/2014
301326, 8024 19TH AVE BROOKLYN NY, 11214, 2020, 0, FN210026OM, OM, CLOSED, 02/15/2017, 07/17/2017, DE, RISF-00124-18, PARAPET-ASBESTOS, 7000.00, 0, 07/14/2015
301326, 8024 19TH AVE BROOKLYN NY, 11214, 2020, 0, FN210026OM, OM, CLOSED, 02/15/2017, 07/17/2017, DE, RISF-00124-18, PARAPET-CONSTRUCTION, 58186.00, 0, 04/16/2015
301326, 8024 19TH AVE BROOKLYN NY, 11214, 2020, 0, FN210026OM, OM, CLOSED, 02/15/2017, 07/17/2017, DE, RISF-00124-18, WATERPROOF EXTERIOR, 75000.00, 0, 03/14/2016
304773, 8210 19TH AVE BROOKLYN NY, 11214, 2020, 0, DQ230038OM, OM, CLOSED, 05/22/2015, 04/01/2016, GP, RRT-00005-16, ROOF/PARAPET/EXT/ETC, 633630.00, 609524.80, 08/19/2013
304773, 8210 19TH AVE BROOKLYN NY, 11214, 2020, 0, DQ230038OM, OM, CLOSED, 05/22/2015, 04/01/2016, GP, RRT-00005-16, ENGINEERING, 61252.57, 55482.28, 01/26/2012
304773, 8210 19TH AVE BROOKLYN NY, 11214, 2020, 0, HP230034OM, OM, OPEN, 04/19/2019, N/A, GP, MLN, ELEVATOR UPGRADING, 152000.00, 0, 02/05/2018
356345, 8745 19TH AVE BROOKLYN NY, 11214, 2020, 0, CV230067X, X, CLOSED, 10/23/2014, 11/26/2014, CW, RTX-0001-14
354654, 260 19TH ST BROOKLYN NY, 11215, 2020, 0, EN210038OM, OM, CLOSED, 02/11/2016, 07/13/2016, GP, ROM-00075-16, WATERPRF/POINTNG/ETC, 61000.00, 51745.00, 11/21/2013
354654, 260 19TH ST BROOKLYN NY, 11215, 2020, 0, EN210038OM, OM, CLOSED, 02/11/2016, 07/13/2016, GP, ROM-00075-16, TV/SECURITY SYSTEM, 3959.75, 3800.00, 06/17/2014
354654, 260 19TH ST BROOKLYN NY, 11215, 2020, 0, EN210038OM, OM, CLOSED, 02/11/2016, 07/13/2016, GP, ROM-00075-16, ENTRANCE DOORS, 8492.25, 7800.00, 06/03/2015
354654, 260 19TH ST BROOKLYN NY, 11215, 2020, 0, GM210002X, X, CLOSED, 01/03/2018, 01/04/2018, GR, RX-00001-18
339407, 534 2ND ST BROOKLYN NY, 11215, 2020, 0, WJ230002X, X, CLOSED, 10/06/2008, 10/15/2010, GP, RXX-AUTOMATED
339407, 534 2ND ST BROOKLYN NY, 11215, 2020, 0, CW230013OM, OM, CLOSED, 11/10/2014, 05/04/2015, GP, ROM-00034-15, ROOF/POINT'G/WPROOF, 117386.35, 56500.00, 07/15/2013
331407, 439 2ND ST BROOKLYN NY, 11215, 2020, 1, BS230028OM, OM, CLOSED, 07/03/2013, 11/08/2013, GR, ROM-00071-13, POINTNG & WATERPROOF, 41250.00, 41250.00, 12/12/2011
306999, 443 2ND ST BROOKLYN NY, 11215, 2019, 1, XF230121OM, OM, CLOSED, 06/29/2009, 04/23/2010, DE, RISF-00105-14, POINTNG & WATERPROOF, 18000.00, 0, 05/19/2008
341674, 484 2ND ST BROOKLYN NY, 11215, NR, 0, AT230129X, X, CLOSED, 08/30/2012, 08/30/2012, CW, RX-00007-12
306560, 8102 20TH AVE BROOKLYN NY, 11214, 2020, 0, IO210006OM, OM, OPEN, 03/13/2020, N/A, NONE, MJM1, SIDEWALK SHED, 53000.00, 0, 07/10/2019
306560, 8102 20TH AVE BROOKLYN NY, 11214, 2020, 0, IO210006OM, OM, OPEN, 03/13/2020, N/A, NONE, MJM1, POINTING/BRICKWORK, 135736.00, 0, 06/22/2019
306560, 8102 20TH AVE BROOKLYN NY, 11214, 2020, 0, IO210006OM, OM, OPEN, 03/13/2020, N/A, NONE, MJM1, LINTELS/SILLS, 9000.00, 0, 06/22/2019
306560, 8102 20TH AVE BROOKLYN NY, 11214, 2020, 0, IO210006OM, OM, OPEN, 03/13/2020, N/A, NONE, MJM1, PARAPETS, 12500.00, 0, 09/20/2019
306560, 8102 20TH AVE BROOKLYN NY, 11214, 2020, 0, IO210006OM, OM, OPEN, 03/13/2020, N/A, NONE, MJM1, PARAPET ROOF RAILING, 14000.00, 0, 09/25/2019
302525, 8621 20TH AVE BROOKLYN NY, 11214, 2020, 0, YE210027X, X, CLOSED, 05/05/2010, 02/02/2011, GR, RXX-000104-20
302525, 8621 20TH AVE BROOKLYN NY, 11214, 2020, 0, GW210012X, X, CLOSED, 11/15/2018, 11/15/2018, CW, RTX-0001-18
307801, 8645 20TH AVE BROOKLYN NY, 11214, 2019, 0, ZH230041OM, OM, CLOSED, 08/16/2011, 02/17/2012, GR, ROM-00012-12, BURNER, 18000.00, 18000.00, 09/01/2008
307801, 8645 20TH AVE BROOKLYN NY, 11214, 2019, 0, BT230003X, X, CLOSED, 08/06/2013, 08/30/2013, GR, RX-00010-13
339441, 431 20TH ST BROOKLYN NY, 11215, 2020, 0, ZA210038OM, OM, CLOSED, 01/21/2011, 07/06/2011, GP, RXX-000803-19, NEW BOILER, 18000.00, 17489.00, 04/26/2010
339441, 431 20TH ST BROOKLYN NY, 11215, 2020, 0, ZA210038OM, OM, CLOSED, 01/21/2011, 07/06/2011, GP, RXX-000803-19, 2 HOT WATER HEATERS, 3500.00, 3500.00, 04/26/2010
300102, 6801 21ST AVE BROOKLYN NY, 11204, 2019, 0, AT210033OM, OM, CLOSED, 08/20/2012, 11/02/2015, GP, ROM-00070-15, ELEVATOR UPGRADING, 44800.00, 44031.50, 03/23/2011
339640, 8002 21ST AVE BROOKLYN NY, 11214, 2020, 0, ZA210044OM, OM, CLOSED, 01/20/2011, 05/20/2011, GR, RISF-00053-14, BURNER, 47000.00, 47000.00, 09/21/2009
302329, 8411 21ST AVE BROOKLYN NY, 11214, 2020, 1, CV230129X, X, CLOSED, 10/24/2014, 12/04/2014, CW, RX-00009-14
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, ZE230067OM, OM, CLOSED, 05/27/2011, 08/25/2011, DE, RXA-000810-19, SEWER LINE/TRAPS | ETC, 11494.87, 0, 10/08/2010
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, ENTRANCE DOORS, 10575.00, 6850.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, MAILBOXES, 1480.00, 0.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, INTERCOM, 300.00, 0.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, FLOORING, 39245.00, 20430.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, RAILINGS, 7655.00, 0.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, PAINTING, 11800.00, 0.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, HALLWAY LIGHTS, 3110.00, 0.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, TILINGS, 31401.22, 30451.22, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, REPAIRS, 20435.00, 19810.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, RADIATOR/DRAIN LINE, 2510.00, 0.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, STEEL BEAMS/PARAPET, 35150.00, 33200.00, 02/01/2013
318867, 209 21ST ST BROOKLYN NY, 11232, 2020, 0, CS230069OM, OM, CLOSED, 07/28/2014, 04/21/2015, GP, ROM-00023-15, CONCRETE WORK, 6250.00, 0.00, 02/01/2013
338109, 346 21ST ST BROOKLYN NY, 11215, 2020, 0, BW210075OM, OM, CLOSED, 11/19/2013, 03/17/2014, GP, ROM-00025-14, BOILER, 22250.00, 21881.10, 03/07/2012
338109, 346 21ST ST BROOKLYN NY, 11215, 2020, 0, GM230096OM, OM, CLOSED, 01/31/2018, 07/26/2018, GP, ROM-00101-18, REWIRING, 178550.00, 161600.00, 09/01/2016
358088, 351 21ST ST BROOKLYN NY, 11215, 2003, 0, CV210044X, X, CLOSED, 10/22/2014, 12/04/2014, CW, RX-00009-14
310864, 281 22ND ST BROOKLYN NY, 11215, 2019, 0, ZG210042OM, OM, CLOSED, 07/28/2011, 02/29/2012, GP, ROM-00012-12, NEW GAS FURNACE, 18988.00, 18988.00, 10/20/2009
310864, 281 22ND ST BROOKLYN NY, 11215, 2019, 0, ZG210042OM, OM, CLOSED, 07/28/2011, 02/29/2012, GP, ROM-00012-12, CHIMNEY LINER, 3000.00, 0000.00, 04/30/2010
310864, 281 22ND ST BROOKLYN NY, 11215, 2019, 0, DO210074OM, OM, CLOSED, 03/26/2015, 04/29/2016, GP, ROM-00032-16, REPLACE SEWER LINE, 13300.00, 0.00, 08/17/2014
310864, 281 22ND ST BROOKLYN NY, 11215, 2019, 0, DO210074OM, OM, CLOSED, 03/26/2015, 04/29/2016, GP, ROM-00032-16, REPLACE WATER MAIN, 1200.00, 0.00, 08/17/2014
310864, 281 22ND ST BROOKLYN NY, 11215, 2019, 0, DO210074OM, OM, CLOSED, 03/26/2015, 04/29/2016, GP, ROM-00032-16, EXT./ROOF/PARAPET ET, 44780.00, 36257.49, 04/30/2013
308223, 6301 23RD AVE BROOKLYN NY, 11204, 2019, 0, YI230049X, X, CLOSED, 09/14/2010, 12/31/2010, CW, RXX-000104-20
330494, 8630 23RD AVE BROOKLYN NY, 11214, 2020, 0, CP210068OM, OM, CLOSED, 04/16/2014, 04/24/2015, GP, ROM-00023-15, BOILER/BURNER, 47925.63, 32336.63, 03/13/2012
330494, 8630 23RD AVE BROOKLYN NY, 11214, 2020, 0, CP210068OM, OM, CLOSED, 04/16/2014, 04/24/2015, GP, ROM-00023-15, ELEC. BOILER CONTROL, 8250.00, 8250.00, 10/25/2012
330494, 8630 23RD AVE BROOKLYN NY, 11214, 2020, 0, CP210068OM, OM, CLOSED, 04/16/2014, 04/24/2015, GP, ROM-00023-15, ENTRANCE DOORS, 1415.38, 1300.00, 05/09/2012
330494, 8630 23RD AVE BROOKLYN NY, 11214, 2020, 0, CP210068OM, OM, CLOSED, 04/16/2014, 04/24/2015, GP, ROM-00023-15, INTERCOM, 5312.50, 5135.00, 01/15/2013
330494, 8630 23RD AVE BROOKLYN NY, 11214, 2020, 0, DM210041X, X, CLOSED, 01/15/2015, 05/08/2015, GP, RX-00004-15
359201, 8835 23RD AVE BROOKLYN NY, 11214, 2012, 0, CV230043X, X, CLOSED, 10/22/2014, 04/09/2015, CW, RX-00002-15
333794, 318 23RD ST BROOKLYN NY, 11215, 2020, 0, DN210049OM, OM, CLOSED, 02/09/2015, 09/09/2016, DE, ROM-00089-16, BOILER, 16100.00, 0, 10/23/2013
333794, 318 23RD ST BROOKLYN NY, 11215, 2020, 0, DN210049OM, OM, CLOSED, 02/09/2015, 09/09/2016, DE, ROM-00089-16, NEW OUTSIDE RAILING, 1900.00, 0, 10/23/2013
333794, 318 23RD ST BROOKLYN NY, 11215, 2020, 0, DN210049OM, OM, CLOSED, 02/09/2015, 09/09/2016, DE, ROM-00089-16, HEAVY METAL GARBAGE, 2200.00, 0, 10/23/2013
333794, 318 23RD ST BROOKLYN NY, 11215, 2020, 0, EO210097OM, OM, CLOSED, 03/28/2016, 07/07/2016, DE, ROM-00076-16, REWIRING, 11500.00, 0, 04/10/2014
334218, 6413 24TH AVE BROOKLYN NY, 11204, 2019, 0, BM210012OM, OM, CLOSED, 01/11/2013, 04/15/2013, GR, ROM-00028-13, NEW ROOF, 27000.00, 27000.00, 08/22/2012
334218, 6413 24TH AVE BROOKLYN NY, 11204, 2019, 0, DM210012X, X, CLOSED, 01/15/2015, 01/29/2015, GR, RX-00001-15
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, XG230018OM, OM, CLOSED, 07/16/2009, 01/22/2010, GP, RXX-000915-18, NEW ROOF, 11920.00, 11920.00, 06/20/2007
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, XG230018OM, OM, CLOSED, 07/16/2009, 01/22/2010, GP, RXX-000915-18, MAILBOXES, 840.00, 0.00, 04/04/2008
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, YE230051OM, OM, CLOSED, 05/26/2010, 07/16/2012, GP, RRT-00012-12, REWIRING, 85725.00, 85319.50, 07/10/2007
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, YE230051OM, OM, CLOSED, 05/26/2010, 07/16/2012, GP, RRT-00012-12, APT. ENTRANCE DOORS, 17600.00, 17600.00, 08/27/2008
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, YE230051OM, OM, CLOSED, 05/26/2010, 07/16/2012, GP, RRT-00012-12, ENTRANCE DOORS, 4000.00, 4000.00, 08/27/2008
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, YE230051OM, OM, CLOSED, 05/26/2010, 07/16/2012, GP, RRT-00012-12, EXTERIOR RESTORATION, 14700.00, 12000.00, 09/11/2009
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, YE230051OM, OM, CLOSED, 05/26/2010, 07/16/2012, GP, RRT-00012-12, INTERCOM, 3350.00, 3350.00, 05/01/2008
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, YE230051OM, OM, CLOSED, 05/26/2010, 07/16/2012, GP, RRT-00012-12, HALLWAY UPGRADE, 12815.78, 0.00, 04/13/2009
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, ZK230002OM, OM, CLOSED, 11/02/2011, 05/14/2012, GP, ROM-00036-12, BOILER/BURNER, 23750.00, 23234.10, 07/22/2009
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, BR230051X, X, CLOSED, 06/21/2013, 08/22/2013, GP, RX-00009-13
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, BR230052X, X, CLOSED, 06/21/2013, 08/22/2013, GP, RX-00009-13
310129, 134 29TH ST BROOKLYN NY, 11232, 2020, 1, BR230053X, X, CLOSED, 06/21/2013, 08/19/2013, GR, RX-00009-13
344340, 3920 3RD AVE BROOKLYN NY, 11232, 2020, 0, HQ210075OM, OM, OPEN, 05/31/2019, N/A, NONE, MJC, BATHROOM UPGRADE, 4500.00, 0, 08/28/2017
344340, 3920 3RD AVE BROOKLYN NY, 11232, 2020, 0, HQ210075OM, OM, OPEN, 05/31/2019, N/A, NONE, MJC, WINDOWS REPLACEMENT, 18200.00, 0, 10/16/2017
344340, 3920 3RD AVE BROOKLYN NY, 11232, 2020, 0, HQ210075OM, OM, OPEN, 05/31/2019, N/A, NONE, MJC, LOBBY DOORS, 6100.00, 0, 12/05/2017
344340, 3920 3RD AVE BROOKLYN NY, 11232, 2020, 0, HQ210075OM, OM, OPEN, 05/31/2019, N/A, NONE, MJC, INTERCOM+CAMERAS, 9500.00, 0, 12/04/2018
344340, 3920 3RD AVE BROOKLYN NY, 11232, 2020, 0, HQ210075OM, OM, OPEN, 05/31/2019, N/A, NONE, MJC, POINTNG & WATERPROOF, 19000.00, 0, 08/11/2017
300028, 103 3RD AVE BROOKLYN NY, 11217, 2018, 0, BS210026OM, OM, CLOSED, 07/01/2013, 07/11/2014, DE, ROM-00035-14, ELECTRICITY UPGRADE, 10000.00, 0, 01/13/2012
344264, 4420 3RD AVE BROOKLYN NY, 11220, 2020, 0, BR210064OM, OM, CLOSED, 06/27/2013, 09/18/2014, GP, ROM-00050-14, BOILER, 15950.00, 0.00, 07/11/2011
344264, 4420 3RD AVE BROOKLYN NY, 11220, 2020, 0, BR210064OM, OM, CLOSED, 06/27/2013, 09/18/2014, GP, ROM-00050-14, CHIMNEY/WATER HEATER, 27900.00, 13573.00, 07/11/2011
336747, 8601 3RD AVE BROOKLYN NY, 11209, 2020, 0, CO210028X, X, CLOSED, 03/12/2014, 03/20/2014, CW, RX-00002-14
304970, 9902 3RD AVE BROOKLYN NY, 11209, 2020, 0, ZC210021OM, OM, CLOSED, 03/11/2011, 07/20/2011, GR, RXX-000803-19, REWIRING, 430000.00, 430000.00, 03/29/2010
304970, 9902 3RD AVE BROOKLYN NY, 11209, 2020, 0, BT210038X, X, CLOSED, 08/21/2013, 08/29/2013, GR, RX-00009-13
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, AP210032OM, OM, CLOSED, 04/05/2012, 07/27/2012, GP, ROM-00050-12, MAILBOXES, 1715.69, 0000.00, 07/01/2011
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, AP210032OM, OM, CLOSED, 04/05/2012, 07/27/2012, GP, ROM-00050-12, INTERCOM, 1983.53, 1983.53, 05/20/2011
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, AP210032OM, OM, CLOSED, 04/05/2012, 07/27/2012, GP, ROM-00050-12, ROOF HATCH, 980.00, 000.00, 09/02/2011
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, AP210032OM, OM, CLOSED, 04/05/2012, 07/27/2012, GP, ROM-00050-12, FLOORING HALLWAYS, 2750.00, 2750.00, 02/15/2012
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, AP210032OM, OM, CLOSED, 04/05/2012, 07/27/2012, GP, ROM-00050-12, HALLWAY RESTORATION, 24750.00, 00000.00, 01/24/2012
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, CW210070OM, OM, CLOSED, 11/19/2014, 04/28/2015, GP, ROM-00025-15, NEW CENTRAL CHIMNEY, 7600.00, 7600.00, 05/15/2014
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, CW210070OM, OM, CLOSED, 11/19/2014, 04/28/2015, GP, ROM-00025-15, NEW ROOF, 16800.00, 16800.00, 06/05/2014
317485, 76 3RD PL BROOKLYN NY, 11231, 2020, 0, CW210070OM, OM, CLOSED, 11/19/2014, 04/28/2015, GP, ROM-00025-15, BOILER/HOT W HEATER, 14500.00, 14224.00, 09/01/2014
338649, 5 3RD PL BROOKLYN NY, 11231, NR, 0, BO220019OM, OM, CLOSED, 03/06/2013, 07/11/2013, GR, ROM-00049-13, BOILER/WATER HEATER, 7350.00, 7350.00, 06/12/2012
338649, 5 3RD PL BROOKLYN NY, 11231, NR, 0, DS220030OM, OM, CLOSED, 07/17/2015, 12/17/2015, DE, ROM-00084-15, SIDEWALK/FRONTYARD, 1550.00, 0, 06/16/2014
338649, 5 3RD PL BROOKLYN NY, 11231, NR, 0, DS220030OM, OM, CLOSED, 07/17/2015, 12/17/2015, DE, ROM-00084-15, REPLACING SEWER PIPE, 13800.00, 0, 06/17/2014
338649, 5 3RD PL BROOKLYN NY, 11231, NR, 0, DS220030OM, OM, CLOSED, 07/17/2015, 12/17/2015, DE, ROM-00084-15, PAINTING IRON WORKS, 2400.00, 0, 06/23/2015
338571, 51 3RD ST BROOKLYN NY, 11231, 2020, 0, ZK210040OM, OM, CLOSED, 11/23/2011, 05/16/2012, GR, ROM-00036-12, APARTMENT WINDOWS, 16428.00, 16428.00, 09/24/2010
315306, 441 3RD ST BROOKLYN NY, 11215, 2020, 0, BS230019X, X, CLOSED, 07/16/2013, 07/22/2013, GR, RX-00008-13
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, FS230070OM, OM, CLOSED, 07/31/2017, 05/15/2018, GR, ROM-00043-18, BSMT DOORS/ETAL, 34000.00, 34000.00, 08/12/2015
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN230043OM, OM, CLOSED, 02/20/2019, 11/05/2019, DE, A1A99, POINTING/STEAM CLEAN, 28200.00, 0, 07/18/2018
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN230074OM, OM, CLOSED, 02/05/2019, 12/16/2019, DE, ROM-00057-19, BOILER RM ENCLOSURE, 28200.00, 0, 06/14/2017
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN230075OM, OM, CLOSED, 02/05/2019, 12/16/2019, DE, ROM-00057-19, BOILER/STORAGE TANK, 24190.00, 0, 02/09/2016
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN230076OM, OM, CLOSED, 02/05/2019, 12/16/2019, DE, ROM-00058-19, GAS/TEAM BOILER, 59760.00, 0, 02/09/2016
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN230077OM, OM, CLOSED, 02/05/2019, 12/16/2019, DE, ROM-00057-19, OIL TANK REMOVAL, 8800.00, 0, 06/14/2017
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN230078OM, OM, CLOSED, 02/05/2019, 12/16/2019, DE, ROM-00057-19, PIPE INSULAT./CELLAR, 5200.00, 0, 06/14/2017
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN210116OM, OM, OPEN, 02/05/2019, N/A, DE, MSP3, GAS/STEAM BOILER, 59760.00, 0, 02/09/2016
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN210116OM, OM, OPEN, 02/05/2019, N/A, DE, MSP3, H.W BOILER/TANK, 24190.00, 0, 02/09/2016
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN210116OM, OM, OPEN, 02/05/2019, N/A, DE, MSP3, BOILER RM ENCLOSURE, 28200.00, 0, 06/14/2017
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN210116OM, OM, OPEN, 02/05/2019, N/A, DE, MSP3, OIL TANK REMOVAL, 8800.00, 0, 06/14/2017
302267, 461 3RD ST BROOKLYN NY, 11215, 2020, 0, HN210116OM, OM, OPEN, 02/05/2019, N/A, DE, MSP3, PIPE INSULATION, 5200.00, 0, 06/14/2017
336079, 486 3RD ST BROOKLYN NY, 11215, NR, 0, AV210055X, X, CLOSED, 10/19/2012, 10/24/2012, CW, MX66
